department,internal_id,last_sold,name,price,properties,quantity,tags,upc
LIQUOR,,2019-06-05 00:00:00,Dewars White Label Scotch 1.75L,42.5,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080480230005
LIQUOR,,2020-02-07 00:00:00,Grey Goose Vodka 1.75L,65.39,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080480280000
LIQUOR,,2019-05-18 00:00:00,Grey Goose Orange Vodka 750ml,32.69,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080480281038
LIQUOR,,2019-11-11 00:00:00,Grey Goose Citron Vodka 750ml,32.69,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080480282042
LIQUOR,,2019-05-17 00:00:00,Drambuie Liqueur 750ml Import,34.87,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080480302023
BEER,,2019-08-09 00:00:00,Corona Extra 6pk 12oz Import,11.98,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080660956053
BEER,,2019-08-09 00:00:00,Corona Light 12pk 12oz Import,18.08,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080660956213
BEER,,2019-08-07 00:00:00,Corona Light 18pk 12oz Import,25.06,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080660956237
BEER,,2019-08-09 00:00:00,Corona Light 6pk 12oz Import,11.98,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080660956251
BEER,,2019-05-29 00:00:00,Corona Extra Single 24oz Import,3.21,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,080660956435
BEER,,2019-06-23 00:00:00,Modelo Especial 18pk 12oz Import,25.06,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080660957111
BEER,,2019-08-09 00:00:00,Modelo Especial 12pk 12oz Import,18.08,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080660957579
BEER,,2019-08-08 00:00:00,Modelo Especial 6pk 12oz Import,11.98,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080660957654
BEER,,2019-08-05 00:00:00,Modelo Especial Single 24oz Import,3.21,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,080660957777
BEER,,2019-06-27 00:00:00,Modelo Negro 12pk 12oz Domestic,18.08,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080660957876
BEER,,2019-05-20 00:00:00,Modelo Chelada Single 24oz Imoport,3.16,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",1.00000000,high_margin,080660957968
WINE,,2019-11-09 00:00:00,Poppy Hill Cab Sav 750ml Domestic,13.9,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,080667223462
LIQUOR,,2019-05-06 00:00:00,Jim Beam Red Stag 50ml Whiskey,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,080686001010
LIQUOR,,2019-04-20 00:00:00,Jim Bean 1.75L Whiskey,32.69,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080686001102
LIQUOR,,2019-05-03 00:00:00,Jim Bean 750ml Whiskey,19.61,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080686001409
LIQUOR,,2019-05-20 00:00:00,Jim Beam 375ml Bourbon,11.98,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080686001607
LIQUOR,,2019-05-23 00:00:00,Jim Beam 200ml Bourbon,7.62,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080686001706
LIQUOR,,2019-05-22 00:00:00,Jim Beam Bourbon 50ml Whiskey,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,080686001904
LIQUOR,,2019-05-24 00:00:00,Jim Beam Honey 50ml Whiskey,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,080686006091
LIQUOR,,2019-05-03 00:00:00,Jim Beam Honey 50ml Whiskey,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,080686006589
LIQUOR,,2020-04-16 00:00:00,Knob Creek Small Batch 750ml Whiskey,33.78,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080686016403
LIQUOR,,2019-05-10 00:00:00,Jim Beam Black 50ml whiskey,1.34,"{""department"": ""LIQUOR"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,080686034902
LIQUOR,,2019-08-09 00:00:00,Skinny girl Maragrita 750ml Liqueur,15.25,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080686110040
LIQUOR,,2019-05-23 00:00:00,Skinny girl Spicy Lime Marg 750ml Liqueur,15.25,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080686110613
LIQUOR,,2020-04-25 00:00:00,Laphoraig 10 Years 750ml Scotch,54.49,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080686813019
LIQUOR,,2019-04-17 00:00:00,Canadian Club 1858 1.75L Whiskey,23.97,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080686821120
LIQUOR,,2020-04-24 00:00:00,Pinnacle 1.75L Vodka,21.79,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080686929451
LIQUOR,,2019-04-25 00:00:00,Pinnacle Cinnamon Roll 750ml Vodka,16.34,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080686931850
WINE,,2019-05-18 00:00:00,Costal Estates Pinot Noir 750ml Domestic,11.76,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,080696151149
WINE,,2019-04-20 00:00:00,Costal Estates Riesling 750ml Domestic,11.98,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080696921353
LIQUOR,,2020-03-20 00:00:00,Galliano L'Autenico Liqueur 750ml Import,27.24,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080915112128
WINE,,2019-08-09 00:00:00,Sav Blanc Turtle Bay,10.69,"{""department"": ""WINE"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,081054995856
WINE,,2019-04-24 00:00:00,Cupcake Merlot 750ml Domestic,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,081308000282
WINE,,2019-07-27 00:00:00,Cupcake Sav Blanc 750ml Import,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,081308000435
WINE,,2019-05-24 00:00:00,Cupcake Riesling 750ml Domestic,11.76,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,081308001074
WINE,,2019-07-29 00:00:00,Cupcake Pinot Noir 750ml Domestic,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,081308001241
WINE,,2019-09-13 00:00:00,Nobilo Sav Blanc 750ml Import,12.83,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,081434315304
WINE,,2019-11-27 00:00:00,Kendall Jackson Sav Blanc 750ml Domestic,12.83,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,081584130406
WINE,,2020-02-29 00:00:00,Kendall Jackson Pinot Noir 750ml Domestic,21.39,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,081584131519
WINE,,2020-02-21 00:00:00,Kendall Jackson Merlot 750ml Domestic,21.39,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,081584131526
WINE,,2019-11-03 00:00:00,Guenoc Sav Blanc 750ml Domestic,9.62,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,081633388321
LIQUOR,,2019-10-17 00:00:00,Glenmorangie 10 Years 750ml Scotch,54.49,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,081753810818
LIQUOR,,2019-09-06 00:00:00,Glenmorangie Lasanta 12 Years 750ml Scotch,59.95,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,081753810863
LIQUOR,,2019-12-13 00:00:00,Black 375ml Hennessy,32.69,"{""department"": ""LIQUOR"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,081753816971
WINE,,2019-12-31 00:00:00,Rose Moet,59.94,"{""department"": ""WINE"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,081753831011
LIQUOR,,2019-04-20 00:00:00,Smirnoff 750ml Vodka,16.34,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,082000000068
LIQUOR,,2019-09-06 00:00:00,Smirnoff 100 750ml Vodka,23.97,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,082000000105
LIQUOR,,2019-04-17 00:00:00,Smirnoff Cranberry 750ml Vodka,15.25,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,082000001225
BEER,,2019-04-19 00:00:00,Smirnoff Ice Raspberry 6pk 12oz Malt,10.89,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,082000727545
LIQUOR,,2019-09-05 00:00:00,Smirnoff 1.75L Vodka,25.06,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,082000727606
BEER,,2019-08-08 00:00:00,Shirnoff Ice Grape 6pk 12oz Malt,11.01,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,082000732143
LIQUOR,,2019-04-21 00:00:00,Smirnoff Lime 750ml Vodka,15.25,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,082000732860
LIQUOR,,2019-04-20 00:00:00,Smirnoff Grape 750ml Vodka,15.25,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,082000740438
LIQUOR,,2019-04-16 00:00:00,Smirnoff Coconut 750ml Vodka,15.25,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,082000755623
LIQUOR,,2019-05-17 00:00:00,Seagrams 7 Spiced 750ml Whiskey,6.53,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,082000760894
LIQUOR,,2019-06-14 00:00:00,Godiva Dark Choco Liqueur 750ml Import,28.33,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,082000766698
LIQUOR,,2019-04-16 00:00:00,Captain Morgan White 750ml Rum,16.34,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,082000766827
LIQUOR,,2019-07-05 00:00:00,Crown Royal Vanilla 750ml Whiskey,21.79,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,082000776598
BEER,,2019-04-19 00:00:00,Smirnoff Ice Smash Lemon Lime Single 24oz Malt,3.21,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,"duplicate_sku,high_margin",082000776918
BEER,,2019-04-19 00:00:00,Smirnoff Ice Smash Lemon Lime Single 24oz Malt,3.21,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,"duplicate_sku,high_margin",082000776918
BEER,,2019-04-19 00:00:00,Smirnoff Variety 12pk 12oz Seltzer,18.52,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,082000781424
BEER,,2019-04-19 00:00:00,Smirnoff Raspberry Rose 6pk 12oz Malt,10.89,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,082000787884
MISC,,2020-02-16 00:00:00,BlueBerry 375ml Smirnoff,9.62,"{""department"": ""MISC"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,082000788164
LIQUOR,,2020-04-08 00:00:00,watermelon 375ml Smirnoff,9.62,"{""department"": ""LIQUOR"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,082000788225
LIQUOR,,2019-09-05 00:00:00,Smirnoff 200ml vodka,5.44,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,08200802
LIQUOR,,2019-04-22 00:00:00,Smirnoff Green Apple 50ml Vodka,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,08210003
WINE,,2019-04-28 00:00:00,Monkey Bay Sav Blanc 750ml Import,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,082100736300
LIQUOR,,2019-04-22 00:00:00,Smirnoff Watermelon 50ml Vodka,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,"duplicate_sku,high_margin",08211604
LIQUOR,,2019-04-22 00:00:00,Smirnoff Watermelon 50ml Vodka,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,"duplicate_sku,high_margin",08211604
LIQUOR,,2019-04-19 00:00:00,Smirnoff Cranberry 50ml Vodka,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,08212108
LIQUOR,,2019-04-20 00:00:00,Smirnoff Cherry 50ml Vodka,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,08214009
LIQUOR,,2019-04-22 00:00:00,Smirnoff Lime 50ml Vodka,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,08214805
LIQUOR,,2019-04-16 00:00:00,Smirnoff Grape 50ml Vodka,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,08217802
LIQUOR,,2020-04-23 00:00:00,Jack Daniel's Honey 750ml Whiskey,29.42,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,082184000335
LIQUOR,,2020-04-06 00:00:00,Jack Daniel's Honey 1.75L Whiskey,46.86,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,082184000618
LIQUOR,,2019-12-26 00:00:00,Jack Daniel's Fire 750ml Whiskey,29.42,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,082184001172
LIQUOR,,2019-12-03 00:00:00,Jack Daniels Fire 50ml Whiskey,3.2,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,082184001189
LIQUOR,,2020-02-15 00:00:00,Jack Daniel's Fire 1.75L Whiskey,46.86,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,082184001219
LIQUOR,,2019-05-24 00:00:00,Jack Daniel's Rye 750ml Whiskey,30.51,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,082184003459
LIQUOR,,2020-03-13 00:00:00,Jack Daniel's Single Barrel 750ml Whiskey,54.49,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,082184087008
WINE,,2019-04-16 00:00:00,Bota Mini RedVolution 500ml Domestic,5.34,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,082242010832
WINE,,2019-09-30 00:00:00,Noble Vines the one Black 750ml Domestic,13.9,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,082242010900
WINE,,2019-04-17 00:00:00,Bota Mini Chard 500ml Domestic,5.34,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,082242011013
WINE,,2019-04-15 00:00:00,Bota Box Pinot Noir 3L Domestic,19.61,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,082242012362
WINE,,2019-04-15 00:00:00,Z Alexander Brown Prop Red 750ml Domestic,16.04,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,082242013932
WINE,,2019-08-06 00:00:00,Noble Vines 337 Cab Sav 750ml Domestic,13.9,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,082242280433
WINE,,2019-09-24 00:00:00,Gnarly Head Cab Sav 750ml Domestic,11.76,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,082242290432
WINE,,2019-04-18 00:00:00,Gnarly Head Pinot Grigio 750ml Domestic,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,082242293334
WINE,,2019-10-13 00:00:00,Gnarly Head Pinot Noir 750ml Domestic,11.76,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,082242293433
WINE,,2019-06-25 00:00:00,Gnarly Head Zinfandel 750ml Domestic,11.76,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,082242294935
WINE,,2019-08-31 00:00:00,Noble Wines Chard 750ml Domestic,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,082242562133
LIQUOR,,2019-04-20 00:00:00,Smirnoff Pineapple 50ml Vodka,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,08224404
LIQUOR,,2019-04-22 00:00:00,Smirnoff Espresso 50ml Vodka,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,08226208
LIQUOR,,2019-04-17 00:00:00,Smirnoff Peach 50ml Vodka,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,08228109
LIQUOR,,2019-04-15 00:00:00,Smirnoff Mango 50ml Vodka,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,08228905
LIQUOR,,2019-04-20 00:00:00,Smirnoff Whipped Cream 50ml Vodka,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,08232306
LIQUOR,,2019-04-22 00:00:00,Smirnoff Orange 50ml Vodka,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,08239008
LIQUOR,,2019-04-17 00:00:00,Smirnoff Raspberry 50ml Vodka,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,08240004
LIQUOR,,2019-04-16 00:00:00,Smirnoff Vanilla 50ml Vodka,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,08240509
LIQUOR,,2019-04-22 00:00:00,Smirnoff Red 50ml Vodka,1.6,"{""department"": ""LIQUOR"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,08247201
LIQUOR,,2019-04-20 00:00:00,Smirnoff Grapefruit 50ml Vodka,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,08247706
WINE,,2020-03-18 00:00:00,Maggio Merlot 750ml Domestic,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,082544007240
WINE,,2019-12-24 00:00:00,Old Soul Pinot Noir 750ml Domestic,14.97,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,082544990474
LIQUOR,,2019-09-07 00:00:00,Smirnoff 100 Blue 50ml Vodka,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,08255006
LIQUOR,,2019-09-06 00:00:00,Smirnoff 375ml vodka,9.8,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,08256102
LIQUOR,,2019-04-22 00:00:00,Smirnoff Blue 375ml vodka,10.89,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,08256209
WINE,,2019-06-11 00:00:00,Clifford Bay Sav Blanc 750ml Import,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,082915003093
WINE,,2019-06-06 00:00:00,Estancia Pinot Noir 750ml Domestic,16.04,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,083085301187
WINE,,2020-04-01 00:00:00,Rosatello Rose 750ml Import,11.98,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,083085430016
WINE,,2020-03-10 00:00:00,Ruffino Chianti 750ml Import,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,083085903022
WINE,,2020-04-16 00:00:00,Ruffino Chianti Superiore 750ml Import,14.97,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,083085903046
WINE,,2019-11-17 00:00:00,Ruffino Il Ducale Toscana 750ml Import,16.04,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,083085903312
WINE,,2020-03-15 00:00:00,Ruffino Prosecco Sparkling 750ml Import,16.34,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,083085904081
LIQUOR,,2020-02-01 00:00:00,Jagermeifter Liqueur 50ml,2.45,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,083089660105
LIQUOR,,2020-04-26 00:00:00,Chambord Liqueur 750ml Import,32.69,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,083300034531
LIQUOR,,2019-12-11 00:00:00,Chambord Liqueur 50ml,3.2,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,083300034739
LIQUOR,,2019-10-12 00:00:00,Glenfiddich 12 Year 750ml Scotch,49.04,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,083664107360
LIQUOR,,2020-02-14 00:00:00,Sailor Jerry 1.75L Rum,37.05,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,083664868735
LIQUOR,,2020-04-18 00:00:00,Milagro Silver Tequila 750ml,32.69,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,083664868919
LIQUOR,,2020-04-01 00:00:00,Milagro Reposado Tequila 750ml,35.96,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,083664868940
LIQUOR,,2020-04-16 00:00:00,Sailor Jerry Rum 375ml,11.98,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,083664869121
LIQUOR,,2020-04-09 00:00:00,Sailor Jerry Rum 200ml,6.53,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,083664869138
LIQUOR,,2020-02-25 00:00:00,Sailor Jerry 50ml Rum,1.07,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,083664869619
LIQUOR,,2019-12-31 00:00:00,Hendrick's Gin 1.75L,76.29,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,083664869756
LIQUOR,,2020-03-21 00:00:00,Glenfiddich 21 Years 750ml Scotch,185.29,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,083664872565
LIQUOR,,2019-04-20 00:00:00,Tullamore Dew Irish Whiskey 375ml,17.43,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,083664873722
WINE,,2019-04-16 00:00:00,Aime Roqesante Rose 750ml Import,15.25,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,083729006393
BEER,,2019-08-07 00:00:00,Sierra Nevada Hazy IPA 6pk 12oz Craft,13.9,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,083783110104
BEER,,2019-08-07 00:00:00,Sierra Nevada Torpedo 6pk 12oz Craft,11.76,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,083783331004
BEER,,2019-04-16 00:00:00,Sierra Nevada Pale Ale 12pk 12oz Craft,18.52,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,083783375121
BEER,,2019-08-09 00:00:00,Sierra Nevada Pale Ale 6pk 12oz Craft,11.76,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,083783375213
BEER,,2019-06-20 00:00:00,Hoptimum Sierra Nevada,14.92,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",1.00000000,low_margin,083783375459
BEER,,2020-02-02 00:00:00,Guinness Draught 6pk 12oz Import,10.89,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,083820104011
BEER,,2020-01-31 00:00:00,Guinness Draught 4pk 15oz Import,8.55,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,083820123609
BEER,,2020-02-01 00:00:00,Guinness Draught 8pk 12oz Import,16.34,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,083820123685
BEER,,2020-02-01 00:00:00,Guinness Extra 6pk 12oz Import,10.89,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,083820123937
